name,version,directory,repository,summary,from package.json,from license,from readme
es6-denodeify,0.1.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-denodeify,https://github.com/valeriangalliat/es6-denodeify,Unlicense,Unlicense,,
es6-iterator,2.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-iterator,http://github.com/medikoo/es6-iterator,MIT,MIT,MIT,
es6-map,0.1.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-map,http://github.com/medikoo/es6-map,MIT,MIT,,
es6-promise,4.2.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-promise,http://github.com/stefanpenner/es6-promise,MIT,MIT,,
es6-promise-pool,2.5.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-promise-pool,timdp/es6-promise-pool,MIT,MIT,,MIT
es6-promisify,5.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-promisify,https://github.com/digitaldesignlabs/es6-promisify,MIT,MIT,,
es6-set,0.1.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-set,http://github.com/medikoo/es6-set,MIT,MIT,,
es6-shim,0.35.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-shim,http://github.com/paulmillr/es6-shim,MIT,MIT,MIT,
es6-symbol,3.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-symbol,http://github.com/medikoo/es6-symbol,MIT,MIT,,
es6-templates,0.2.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-templates,git@github.com:esnext/es6-templates,Apache 2,Apache 2,,
es6-weak-map,2.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/es6-weak-map,http://github.com/medikoo/es6-weak-map,MIT,MIT,,
escape-html,1.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/escape-html,component/escape-html,MIT,MIT,MIT,MIT
escape-string-regexp,1.0.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/escape-string-regexp,sindresorhus/escape-string-regexp,MIT,MIT,MIT,MIT
escodegen,1.10.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/escodegen,http://github.com/estools/escodegen,BSD-2-Clause,BSD-2-Clause,,
escope,3.6.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/escope,https://github.com/estools/escope,BSD-2-Clause,BSD-2-Clause,,
esmangle-evaluator,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/esmangle-evaluator,http://github.com/zertosh/esmangle-evaluator,MIT,MIT,,
esprima,2.7.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/esprima,https://github.com/jquery/esprima,BSD;BSD-2-Clause,BSD-2-Clause,,BSD
esprima,3.1.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/degenerator/node_modules/esprima,(none),BSD;BSD-2-Clause,BSD-2-Clause,,BSD
esprima,4.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/recast/node_modules/esprima,(none),BSD;BSD-2-Clause,BSD-2-Clause,,BSD
esprima,4.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/codecov/node_modules/esprima,(none),BSD;BSD-2-Clause,BSD-2-Clause,,BSD
esprima-fb,15001.1001.0-dev-harmony-fb,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/unreachable-branch-transform/node_modules/esprima-fb,(none),BSD,BSD,,BSD
esrecurse,4.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/esrecurse,https://github.com/estools/esrecurse,BSD-2-Clause,BSD-2-Clause,,
estraverse,4.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/estraverse,http://github.com/estools/estraverse,BSD-2-Clause,BSD-2-Clause,,
esutils,2.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/esutils,http://github.com/estools/esutils,BSD,BSD,,
etag,1.8.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/etag,jshttp/etag,MIT,MIT,MIT,
eval,0.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/eval,http://github.com/pierrec/node-eval,MIT,MIT,,
event-emitter,0.3.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/event-emitter,http://github.com/medikoo/event-emitter,MIT,MIT,,
events,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/node-libs-browser/node_modules/events,(none),MIT,MIT,MIT,
events,2.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/events,http://github.com/Gozala/events,MIT,MIT,MIT,
eventsource,0.1.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/eventsource,http://github.com/aslakhellesoy/eventsource-node,MIT,MIT,MIT,
evp_bytestokey,1.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/evp_bytestokey,https://github.com/crypto-browserify/EVP_BytesToKey,MIT,MIT,MIT,
execa,0.7.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/execa,sindresorhus/execa,MIT,MIT,MIT,MIT
exenv,1.2.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/exenv,https://github.com/JedWatson/exenv,BSD;BSD-3-Clause,BSD-3-Clause,BSD,
expand-brackets,0.1.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-cli/node_modules/expand-brackets,(none),MIT,MIT,MIT,
expand-brackets,2.1.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/expand-brackets,jonschlinkert/expand-brackets,MIT,MIT,MIT,
expand-range,1.8.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/expand-range,jonschlinkert/expand-range,MIT,MIT,MIT,
expand-template,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/expand-template,https://github.com/ralphtheninja/expand-template,WTFPL,WTFPL,,
expand-tilde,2.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/expand-tilde,jonschlinkert/expand-tilde,MIT,MIT,MIT,
express,4.16.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/express,expressjs/express,MIT,MIT,MIT,
extend,3.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/extend,https://github.com/justmoon/node-extend,MIT,MIT,MIT,
extend-shallow,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/braces/node_modules/extend-shallow,(none),MIT,MIT,MIT,MIT
extend-shallow,3.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/extend-shallow,jonschlinkert/extend-shallow,MIT,MIT,MIT,
external-editor,2.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/external-editor,https://github.com/mrkmg/node-external-editor,MIT,MIT,MIT,MIT
extglob,0.3.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-cli/node_modules/extglob,(none),MIT,MIT,MIT,MIT
extglob,2.0.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/extglob,micromatch/extglob,MIT,MIT,MIT,
extsprintf,1.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/extsprintf,http://github.com/davepacheco/node-extsprintf,MIT,MIT,,
falafel,1.2.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/falafel,http://github.com/substack/node-falafel,MIT,MIT,,MIT
fast-deep-equal,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/har-validator/node_modules/fast-deep-equal,(none),MIT,MIT,MIT,
fast-deep-equal,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fast-deep-equal,https://github.com/epoberezkin/fast-deep-equal,MIT,MIT,MIT,
fast-future,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fast-future,http://github.com/kesla/fast-future,MIT,MIT,MIT,MIT
fast-json-stable-stringify,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fast-json-stable-stringify,http://github.com/epoberezkin/fast-json-stable-stringify,MIT,MIT,MIT,
fast-levenshtein,2.0.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fast-levenshtein,https://github.com/hiddentao/fast-levenshtein,MIT,MIT,,MIT
fast-memoize,2.4.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fast-memoize,https://github.com/caiogondim/fast-memoize,MIT,MIT,MIT,
fastparse,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fastparse,https://github.com/webpack/fastparse,MIT,MIT,,MIT
faye-websocket,0.11.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/faye-websocket,http://github.com/faye/faye-websocket-node,MIT,MIT,,MIT
fbjs,0.8.17,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fbjs,facebook/fbjs,MIT,MIT,MIT,
fd-slicer,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fd-slicer,http://github.com/andrewrk/node-fd-slicer,MIT,MIT,,
fetch-cookie,0.7.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fetch-cookie,https://github.com/valeriangalliat/fetch-cookie,Unlicense,Unlicense,,
fetch-helpers,5.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fetch-helpers,https://github.com/civicsource/fetch-helpers,MIT,MIT,MIT,
figures,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/figures,sindresorhus/figures,MIT,MIT,MIT,MIT
file-loader,1.1.11,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/file-loader,https://github.com/webpack/file-loader,MIT,MIT,,
file-uri-to-path,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/file-uri-to-path,http://github.com/TooTallNate/file-uri-to-path,MIT,MIT,,MIT
filename-regex,2.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/filename-regex,regexhq/filename-regex,MIT,MIT,MIT,
filesize,3.5.11,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/filesize,http://github.com/avoidwork/filesize.js,BSD-3-Clause,BSD-3-Clause,,
fill-range,2.2.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/expand-range/node_modules/fill-range,(none),MIT,MIT,MIT,
fill-range,4.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fill-range,jonschlinkert/fill-range,MIT,MIT,MIT,
finalhandler,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/finalhandler,pillarjs/finalhandler,MIT,MIT,MIT,
find-cache-dir,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/find-cache-dir,avajs/find-cache-dir,MIT,MIT,MIT,MIT
find-up,2.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/find-up,sindresorhus/find-up,MIT,MIT,MIT,MIT
flatten,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/flatten,http://github.com/jesusabdullah/node-flatten,MIT,MIT,MIT,
flush-write-stream,1.0.3,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/flush-write-stream,https://github.com/mafintosh/flush-write-stream,MIT,MIT,MIT,MIT
font-awesome,4.7.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/font-awesome,https://github.com/FortAwesome/Font-Awesome,(OFL-1.1 AND MIT);MIT,(OFL-1.1 AND MIT),,MIT
for-in,0.1.8,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mixin-object/node_modules/for-in,(none),MIT,MIT,MIT,
for-in,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/for-in,jonschlinkert/for-in,MIT,MIT,MIT,
for-own,0.1.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/for-own,jonschlinkert/for-own,MIT,MIT,MIT,
for-own,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/clone-deep/node_modules/for-own,(none),MIT,MIT,MIT,
foreach,2.0.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/foreach,http://github.com/manuelstofer/foreach,MIT,MIT,MIT,
forever-agent,0.6.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/forever-agent,https://github.com/mikeal/forever-agent,Apache;Apache-2.0,Apache-2.0,Apache,
form-data,2.3.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/form-data,http://github.com/form-data/form-data,MIT,MIT,,
forwarded,0.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/forwarded,jshttp/forwarded,MIT,MIT,MIT,
fragment-cache,0.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fragment-cache,jonschlinkert/fragment-cache,MIT,MIT,MIT,
fresh,0.5.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fresh,jshttp/fresh,MIT,MIT,MIT,
from2,2.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/from2,http://github.com/hughsk/from2,MIT,MIT,MIT,
fs-constants,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fs-constants,https://github.com/mafintosh/fs-constants,MIT,MIT,MIT,MIT
fs-minipass,1.2.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents/node_modules/fs-minipass,(none),ISC,ISC,ISC,
fs-readdir-recursive,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fs-readdir-recursive,fs-utils/fs-readdir-recursive,MIT,MIT,MIT,
fs-write-stream-atomic,1.0.10,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fs-write-stream-atomic,https://github.com/npm/fs-write-stream-atomic,ISC,ISC,ISC,
fs.realpath,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fs.realpath,https://github.com/isaacs/fs.realpath,ISC;MIT,ISC,ISC;MIT,
fsevents,1.2.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fsevents,https://github.com/strongloop/fsevents,MIT,MIT,MIT,MIT
ftp,0.3.10,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/ftp,http://github.com/mscdex/node-ftp,MIT,MIT,,
function-bind,1.1.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/function-bind,http://github.com/Raynos/function-bind,MIT,MIT,,MIT
function.prototype.name,1.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/function.prototype.name,http://github.com/ljharb/function.prototype.name,MIT,MIT,MIT,
functional-red-black-tree,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/functional-red-black-tree,http://github.com/mikolalysenko/functional-red-black-tree,MIT,MIT,MIT,MIT
fuse.js,3.2.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/fuse.js,https://github.com/krisk/Fuse,Apache,Apache,Apache,
gauge,2.7.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/gauge,https://github.com/iarna/gauge,ISC,ISC,,
get-caller-file,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/get-caller-file,https://github.com/stefanpenner/get-caller-file,ISC,ISC,,
get-stream,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/get-stream,sindresorhus/get-stream,MIT,MIT,MIT,MIT
get-uri,2.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/get-uri,http://github.com/TooTallNate/node-get-uri,MIT,MIT,,MIT
get-value,2.0.6,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/get-value,jonschlinkert/get-value,MIT,MIT,MIT,
getpass,0.1.7,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/getpass,https://github.com/arekinath/node-getpass,MIT,MIT,,
github-from-package,0.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/github-from-package,http://github.com/substack/github-from-package,MIT,MIT,MIT,MIT
glamor,2.20.40,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/glamor,https://github.com/threepointone/glamor,MIT,MIT,MIT,
glamorous,4.13.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/glamorous,https://github.com/paypal/glamorous,MIT,MIT,MIT,MIT
glob,7.0.5,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/mocha-nightwatch/node_modules/glob,(none),ISC,ISC,ISC,
glob,7.1.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/glob,http://github.com/isaacs/node-glob,ISC,ISC,ISC,
glob-base,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/glob-base,http://github.com/jonschlinkert/glob-base,MIT,MIT,MIT,MIT
glob-parent,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-cli/node_modules/glob-parent,(none),ISC,ISC,ISC,
glob-parent,3.1.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/glob-parent,https://github.com/es128/glob-parent,ISC,ISC,ISC,
global,4.3.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/global,http://github.com/Raynos/global,MIT,MIT,,MIT
global-modules,1.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/global-modules,jonschlinkert/global-modules,MIT,MIT,MIT,
global-prefix,1.0.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/global-prefix,jonschlinkert/global-prefix,MIT,MIT,MIT,
globals,9.18.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/globals,sindresorhus/globals,MIT,MIT,MIT,MIT
graceful-fs,4.1.11,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/graceful-fs,https://github.com/isaacs/node-graceful-fs,ISC,ISC,ISC,
graceful-readlink,1.0.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/graceful-readlink,http://github.com/zhiyelee/graceful-readlink,MIT,MIT,MIT,MIT
growl,1.9.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/growl,http://github.com/tj/node-growl,MIT,MIT,,MIT
gzip-size,3.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/gzip-size,sindresorhus/gzip-size,MIT,MIT,MIT,MIT
har-schema,2.0.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/har-schema,https://github.com/ahmadnassri/har-schema,ISC,ISC,,
